wage,num_emp,num_jobs,num_est,wage_avg,age_avg,wage_growth,wage_growth_5,num_emp_growth,num_emp_growth_5,year,bra_id,cbo_id,ibge_id
17166.90,63,63,22,272.49,36.206,0.169,None,0.033,None,2004,4mg110319,6,3171402
12974.91,48,48,28,270.31,36.625,0.149,None,0.091,None,2004,4mg110400,6,3100401
22471.73,83,83,48,270.74,38.747,-0.022,None,-0.057,None,2004,4mg110401,6,3105707
28898.13,98,98,43,294.88,35.918,0.132,None,0.043,None,2004,4mg110402,6,3122702
19780.21,71,71,19,278.60,35.437,-0.011,None,-0.123,None,2004,4mg110403,6,3128204
93145.11,283,283,52,329.14,33.618,0.208,None,0.11,None,2004,4mg110404,6,3135506
28502.34,89,89,19,320.25,36.91,0.132,None,0.023,None,2004,4mg110405,6,3145851
45533.10,150,150,29,303.55,31.98,0.264,None,0.103,None,2004,4mg110406,6,3150208
194531.10,633,633,216,307.32,36.093,0.054,None,-0.039,None,2004,4mg110407,6,3152105
80450.18,277,277,101,290.43,35.079,0.11,None,0.007,None,2004,4mg110408,6,3154002
149820.60,508,520,133,288.12,33.938,0.387,None,0.212,None,2004,4mg110409,6,3154903
15492.49,54,54,22,286.90,33.611,0.376,None,0.256,None,2004,4mg110410,6,3155009
61363.13,140,140,46,438.31,35.964,0.617,None,0.022,None,2004,4mg110411,6,3157401
30324.51,108,109,37,278.21,36.294,0.081,None,0.019,None,2004,4mg110412,6,3160108
158165.33,483,483,82,327.46,35.524,0.204,None,0.085,None,2004,4mg110413,6,3164001
2520.29,10,10,7,252.03,31.6,0.167,None,0.111,None,2004,4mg110414,6,3165560
1695.82,7,7,4,242.26,38.0,0.446,None,0.4,None,2004,4mg110415,6,3166303
385188.51,996,996,47,386.74,34.344,0.127,None,0.008,None,2004,4mg110416,6,3170503
760.00,2,2,2,380.00,36.0,0.078,None,0.0,None,2004,4mg110417,6,3171154
33213.99,119,119,49,279.11,39.588,-0.005,None,-0.098,None,2004,4mg110500,6,3104601
19143.14,65,65,25,294.51,33.277,0.26,None,0.182,None,2004,4mg110501,6,3121902
8599.80,33,33,12,260.60,32.242,-0.02,None,-0.057,None,2004,4mg110502,6,3123304
67016.93,234,234,105,286.40,37.517,0.082,None,-0.025,None,2004,4mg110503,6,3128402
16644.31,46,46,27,361.83,40.87,-0.035,None,-0.246,None,2004,4mg110504,6,3128808
14193.43,50,50,35,283.87,35.88,-0.051,None,-0.138,None,2004,4mg110505,6,3129004
31794.65,112,112,65,283.88,35.107,0.173,None,0.067,None,2004,4mg110506,6,3141603
44047.76,134,134,69,328.72,38.634,0.018,None,-0.036,None,2004,4mg110507,6,3151305
63993.40,224,224,95,285.69,37.808,0.092,None,0.004,None,2004,4mg110508,6,3155801
15878.50,53,53,24,299.59,39.849,0.263,None,0.178,None,2004,4mg110509,6,3156304
26045.23,96,96,42,271.30,36.406,0.243,None,0.116,None,2004,4mg110510,6,3161502
20469.52,78,78,19,262.43,33.679,0.249,None,0.13,None,2004,4mg110511,6,3165701
8115.17,30,30,19,270.51,34.6,0.034,None,0.034,None,2004,4mg110512,6,3167301
24024.10,85,85,52,282.64,39.0,-0.009,None,-0.086,None,2004,4mg110513,6,3167905
33808.48,113,113,67,299.19,37.204,0.108,None,0.018,None,2004,4mg110514,6,3169000
98024.08,339,339,200,289.16,38.667,-0.005,None,-0.079,None,2004,4mg110515,6,3169901
48755.43,169,169,78,288.49,37.515,-0.057,None,-0.146,None,2004,4mg110516,6,3172004
22131.39,82,82,42,269.90,34.976,0.131,None,0.012,None,2004,4mg110600,6,3102100
30096.11,102,102,25,295.06,34.951,0.317,None,0.2,None,2004,4mg110601,6,3102506
19379.33,74,74,14,261.88,30.554,0.09,None,0.0,None,2004,4mg110602,6,3103702
784.82,3,3,3,261.61,34.0,0.656,None,0.5,None,2004,4mg110603,6,3108701
19585.04,73,73,25,268.29,39.205,0.072,None,-0.014,None,2004,4mg110604,6,3110202
19443.66,74,74,20,262.75,34.311,0.011,None,-0.086,None,2004,4mg110605,6,3111705
3746.27,14,14,9,267.59,32.5,-0.194,None,-0.176,None,2004,4mg110606,6,3116308
54780.08,193,193,64,283.84,34.969,0.284,None,0.17,None,2004,4mg110607,6,3116704
22712.35,74,74,17,306.92,32.041,-0.045,None,-0.149,None,2004,4mg110608,6,3124005
4590.56,14,14,7,327.90,38.643,1.906,None,1.333,None,2004,4mg110609,6,3137908
56623.40,212,213,102,265.84,34.845,0.059,None,-0.019,None,2004,4mg110610,6,3148301
4678.54,17,17,12,275.21,38.824,0.193,None,0.062,None,2004,4mg110611,6,3148806
42106.86,134,134,37,314.23,31.478,0.347,None,0.175,None,2004,4mg110612,6,3150802
26321.22,94,94,40,280.01,34.596,0.173,None,0.08,None,2004,4mg110613,6,3152303
12492.91,49,49,9,254.96,30.918,-0.131,None,-0.21,None,2004,4mg110614,6,3153103
1419.99,5,5,5,284.00,38.4,0.224,None,0.0,None,2004,4mg110615,6,3155207
18634.54,70,71,30,262.46,34.31,0.092,None,0.014,None,2004,4mg110616,6,3163805
18517.04,66,66,22,280.56,34.409,0.226,None,0.119,None,2004,4mg110617,6,3166006
57925.70,191,191,69,303.28,34.623,0.196,None,0.098,None,2004,4mg110618,6,3168507
206908.02,560,560,230,369.48,37.973,0.028,None,-0.068,None,2004,4mg110619,6,3171303
77049.26,203,203,58,379.55,33.793,-0.021,None,-0.14,None,2005,4mg000000,6,3101631
129367.75,393,393,140,329.18,37.17,0.257,None,0.116,None,2005,4mg000001,6,3102902
289799.76,845,845,279,342.96,35.641,0.209,None,0.054,None,2005,4mg000002,6,3105608
16440.39,47,47,20,349.80,36.106,0.634,None,0.469,None,2005,4mg000003,6,3105905
5721.19,16,16,12,357.57,35.312,-0.549,None,0.143,None,2005,4mg000004,6,3112208
12877.77,42,42,21,306.61,33.952,0.274,None,0.077,None,2005,4mg000005,6,3113107
199693.66,548,548,137,364.40,34.964,0.032,None,-0.12,None,2005,4mg000006,6,3113206
18045.71,56,56,24,322.25,38.411,0.124,None,0.0,None,2005,4mg000007,6,3121506
41395.93,134,134,42,308.93,35.604,0.104,None,0.055,None,2005,4mg000008,6,3129400
50918.25,137,137,47,371.67,37.139,0.231,None,0.022,None,2005,4mg000009,6,3154408
6429.30,21,21,17,306.16,33.381,-0.009,None,-0.16,None,2005,4mg000010,6,3157302
3307.43,9,9,6,367.49,26.111,0.408,None,0.125,None,2005,4mg000011,6,3166204
49899.00,159,159,61,313.83,38.711,0.127,None,0.0,None,2005,4mg000100,6,3114600
28741.64,85,85,42,338.14,39.376,0.252,None,0.062,None,2005,4mg000101,6,3130408
68265.96,201,201,59,339.63,38.537,0.218,None,0.026,None,2005,4mg000102,6,3130804
28982.27,85,85,41,340.97,36.541,0.447,None,0.288,None,2005,4mg000103,6,3134301
24292.36,72,72,28,337.39,39.458,0.35,None,0.091,None,2005,4mg000104,6,3134509
379510.12,1074,1074,329,353.36,37.912,0.247,None,0.094,None,2005,4mg000105,6,3138203
87472.74,255,255,45,343.03,37.518,0.201,None,0.045,None,2005,4mg000106,6,3138708
542869.94,1539,1543,343,351.83,38.13,0.2,None,0.049,None,2005,4mg000107,6,3144607
6334.52,20,20,13,316.73,39.25,-0.31,None,-0.355,None,2005,4mg000108,6,3154705
10358.09,31,31,15,334.13,36.484,-0.17,None,-0.262,None,2005,4mg000200,6,3115201
22915.17,71,71,39,322.75,36.563,0.288,None,0.183,None,2005,4mg000201,6,3119708
5099.29,15,15,5,339.95,37.067,0.756,None,0.5,None,2005,4mg000202,6,3123007
86579.15,259,260,62,333.00,35.204,0.202,None,0.04,None,2005,4mg000203,6,3137403
52067.00,149,149,58,349.44,35.852,-0.015,None,-0.144,None,2005,4mg000204,6,3139102
54883.08,170,170,61,322.84,37.076,0.417,None,0.298,None,2005,4mg000205,6,3144508
32540.16,101,101,53,322.18,37.96,-0.068,None,-0.172,None,2005,4mg000206,6,3150307
20510.08,54,54,23,379.82,34.759,0.429,None,0.286,None,2005,4mg000207,6,3152709
40275.06,99,99,56,406.82,35.818,0.575,None,0.165,None,2005,4mg000208,6,3154200
48991.30,138,138,48,355.01,34.696,0.505,None,0.255,None,2005,4mg000209,6,3156106
892.13,2,2,2,446.07,25.0,0.07,None,0.0,None,2005,4mg000210,6,3157336
11432.56,36,36,18,317.57,35.528,0.324,None,0.161,None,2005,4mg000211,6,3158706
143905.87,410,410,140,350.99,34.454,0.281,None,0.148,None,2005,4mg000212,6,3162500
64590.79,203,203,98,318.18,37.532,0.213,None,0.057,None,2005,4mg000213,6,3165008
13831.52,39,39,24,354.65,36.026,0.198,None,0.054,None,2005,4mg000214,6,3168804
47588.29,116,116,64,410.24,37.397,0.267,None,0.084,None,2005,4mg010000,6,3103900
523590.51,1209,1211,378,432.36,35.878,0.099,None,-0.054,None,2005,4mg010001,6,3107406
141749.59,365,365,224,388.36,37.425,0.168,None,-0.011,None,2005,4mg010002,6,3123205
57560.16,125,125,64,460.48,36.288,0.004,None,-0.138,None,2005,4mg010003,6,3124708
10530.09,26,26,11,405.00,36.423,1.149,None,0.733,None,2005,4mg010004,6,3135308
470008.20,891,892,95,526.92,36.479,0.12,None,0.214,None,2005,4mg010005,6,3137205
33472.33,80,80,44,418.40,34.525,0.29,None,0.176,None,2005,4mg010006,6,3138302
235300.09,521,528,224,445.64,38.451,0.264,None,0.095,None,2005,4mg010007,6,3138807
1058604.04,2660,2660,171,397.97,32.985,0.839,None,0.512,None,2005,4mg010008,6,3140506
45046.08,106,106,40,424.96,36.028,-0.082,None,-0.203,None,2005,4mg010009,6,3142403
35343.82,89,89,40,397.12,38.258,0.122,None,-0.092,None,2005,4mg010010,6,3153707
5921.11,17,17,9,348.30,37.765,1.863,None,1.125,None,2005,4mg010011,6,3166600
58909.21,150,150,49,392.73,36.487,0.357,None,0.21,None,2005,4mg010100,6,3104809
28057.53,82,82,38,342.17,36.256,0.84,None,0.491,None,2005,4mg010101,6,3109204
311101.14,816,818,161,380.32,38.901,-0.02,None,-0.124,None,2005,4mg010102,6,3119104
1085993.32,2681,2682,396,404.92,33.386,0.361,None,0.227,None,2005,4mg010103,6,3120904
133859.37,289,289,89,463.18,37.301,0.054,None,-0.049,None,2005,4mg010104,6,3125705
48419.77,133,133,53,364.06,36.444,0.395,None,0.304,None,2005,4mg010105,6,3131109
13704.65,43,43,17,318.71,37.209,-0.079,None,-0.122,None,2005,4mg010106,6,3136405
21369.30,69,69,33,309.70,35.841,-0.176,None,-0.159,None,2005,4mg010107,6,3142502
98569.32,267,267,70,369.17,34.663,-0.381,None,-0.462,None,2005,4mg010108,6,3143609
37520.71,113,113,44,332.04,35.522,0.291,None,0.108,None,2005,4mg010109,6,3153202
29634.81,84,84,28,352.80,39.012,-0.123,None,-0.263,None,2005,4mg010110,6,3160603
247774.53,578,578,244,428.68,36.832,0.162,None,0.025,None,2005,4mg010200,6,3100203
16005.18,44,44,24,363.75,36.136,0.12,None,-0.064,None,2005,4mg010201,6,3107000
8956.99,18,18,14,497.61,35.111,-0.146,None,-0.28,None,2005,4mg010202,6,3115607
129660.00,318,318,81,407.74,35.755,0.033,None,-0.048,None,2005,4mg010203,6,3143500
57949.08,138,138,47,419.92,36.109,0.295,None,0.087,None,2005,4mg010204,6,3146404
582076.11,1089,1089,242,534.51,36.497,0.249,None,0.011,None,2005,4mg010205,6,3152006
168533.05,366,366,68,460.47,32.464,0.335,None,0.224,None,2005,4mg010206,6,3169356
118112.89,367,367,193,321.83,37.586,0.087,None,-0.032,None,2005,4mg020000,6,3101706
7109.27,24,24,14,296.22,35.667,0.31,None,0.143,None,2005,4mg020001,6,3105202
4316.18,15,15,9,287.75,40.733,-0.155,None,-0.167,None,2005,4mg020002,6,3122454
18574.13,60,60,26,309.57,37.633,0.239,None,0.071,None,2005,4mg020003,6,3125606
37947.14,113,113,69,335.82,38.434,-0.384,None,-0.405,None,2005,4mg020004,6,3134707
141212.54,434,434,123,325.38,36.793,0.242,None,0.088,None,2005,4mg020005,6,3135803
67254.04,221,221,86,304.32,35.991,0.107,None,-0.013,None,2005,4mg020006,6,3136009
30306.61,102,102,51,297.12,35.51,0.202,None,0.074,None,2005,4mg020007,6,3136504
2064.25,6,6,5,344.04,41.833,0.145,None,-0.143,None,2005,4mg020008,6,3140555
5246.22,16,16,8,327.89,30.75,0.517,None,0.333,None,2005,4mg020009,6,3143153
2033.32,7,7,6,290.47,36.0,-0.335,None,-0.364,None,2005,4mg020010,6,3146750
9878.82,32,32,21,308.71,39.188,-0.573,None,-0.61,None,2005,4mg020011,6,3155108
37698.02,128,128,86,294.52,38.922,0.226,None,0.085,None,2005,4mg020012,6,3156601
75167.11,185,185,60,406.31,38.265,0.178,None,0.039,None,2005,4mg020013,6,3157104
6993.24,22,22,12,317.88,38.273,0.233,None,0.0,None,2005,4mg020014,6,3158102
6410.62,21,21,14,305.27,36.81,-0.001,None,-0.125,None,2005,4mg020015,6,3160306
34816.17,100,100,78,348.16,41.06,0.101,None,-0.048,None,2005,4mg020100,6,3103405
19319.46,65,65,26,297.22,34.877,0.298,None,0.14,None,2005,4mg020101,6,3113008
2994.61,10,10,8,299.46,39.6,0.609,None,0.429,None,2005,4mg020102,6,3119500
4788.02,15,15,9,319.20,33.0,-0.054,None,-0.118,None,2005,4mg020103,6,3134004
119042.81,337,374,23,318.30,35.85,0.964,None,0.518,None,2005,4mg020104,6,3145307
5063.06,17,17,11,297.83,30.941,0.215,None,0.062,None,2005,4mg020105,6,3146305
2968.89,10,10,8,296.89,35.4,0.076,None,0.0,None,2005,4mg020106,6,3152170
2677.05,9,9,6,297.45,47.444,0.299,None,0.125,None,2005,4mg020107,6,3171600
77476.80,199,199,12,389.33,33.04,0.418,None,0.268,None,2005,4mg020200,6,3102852
14900.86,40,40,5,372.52,32.575,0.029,None,0.081,None,2005,4mg020201,6,3104452
5527.13,12,12,5,460.59,35.083,-0.418,None,-0.368,None,2005,4mg020202,6,3106507
684736.84,1553,1553,113,440.91,32.114,0.305,None,0.185,None,2005,4mg020203,6,3112307
200102.73,548,548,28,365.15,30.922,0.091,None,-0.063,None,2005,4mg020204,6,3113503
340.16,1,1,1,340.16,38.0,0.129,None,0.0,None,2005,4mg020205,6,3116100
971.97,3,3,3,323.99,42.333,0.147,None,0.0,None,2005,4mg020206,6,3126505
155699.77,455,455,56,342.20,32.611,-0.016,None,-0.174,None,2005,4mg020207,6,3132503
2329.07,6,6,2,388.18,53.333,-0.208,None,-0.333,None,2005,4mg020208,6,3135456
2061.99,7,7,1,294.57,32.429,0.601,None,0.4,None,2005,4mg020209,6,3136520
2784.71,8,8,5,348.09,38.375,0.747,None,1.0,None,2005,4mg020210,6,3138351
67597.62,213,213,22,317.36,35.695,-0.409,None,-0.495,None,2005,4mg020211,6,3141801
244021.52,669,669,39,364.76,32.964,0.782,None,0.685,None,2005,4mg020212,6,3169703
4835.74,12,12,2,402.98,32.333,-0.542,None,-0.613,None,2005,4mg020213,6,3171071
22283.09,65,65,11,342.82,31.338,0.167,None,0.102,None,2005,4mg020300,6,3120102
3769.35,13,13,7,289.95,33.846,-0.139,None,-0.133,None,2005,4mg020301,6,3121001
72146.82,221,221,102,326.46,34.661,0.161,None,0.073,None,2005,4mg020302,6,3121605
5338.61,17,17,6,314.04,34.0,-0.042,None,-0.19,None,2005,4mg020303,6,3125408
24492.63,74,74,43,330.98,36.338,-0.025,None,-0.14,None,2005,4mg020304,6,3127602
4395.37,14,14,10,313.96,37.857,-0.459,None,-0.3,None,2005,4mg020305,6,3153301
1921.76,5,5,4,384.35,34.6,-0.08,None,-0.286,None,2005,4mg020306,6,3125507
6218.60,16,16,6,388.66,41.562,0.052,None,0.0,None,2005,4mg020307,6,3165909
3457.99,11,11,9,314.36,40.364,-0.517,None,-0.5,None,2005,4mg020400,6,3102704
739.09,2,2,2,369.55,31.5,-0.815,None,-0.6,None,2005,4mg020401,6,3117009
14954.89,49,49,26,305.20,37.98,0.123,None,-0.02,None,2005,4mg020402,6,3133303
15085.00,49,49,36,307.86,36.673,0.566,None,0.4,None,2005,4mg020403,6,3141405
47995.88,147,147,71,326.50,36.986,0.153,None,0.081,None,2005,4mg020404,6,3148707
2181614.09,4442,4443,918,491.02,35.411,0.037,None,-0.079,None,2005,4mg030000,6,3106200
378328.82,490,492,115,768.96,39.122,-0.108,None,-0.215,None,2005,4mg030001,6,3106705
122339.11,307,307,106,398.50,34.984,0.341,None,0.176,None,2005,4mg030002,6,3109006
104433.82,272,272,79,383.95,37.268,0.013,None,-0.139,None,2005,4mg030003,6,3110004
4149.99,10,10,4,415.00,34.6,0.127,None,0.0,None,2005,4mg030004,6,3117876
309733.80,660,660,148,469.29,35.635,0.272,None,0.156,None,2005,4mg030005,6,3118601
249040.36,586,587,205,424.26,36.24,-0.02,None,-0.143,None,2005,4mg030006,6,3124104
90528.30,284,284,24,318.76,30.754,0.146,None,0.08,None,2005,4mg030007,6,3129806
59618.28,146,146,41,408.34,36.473,0.733,None,0.46,None,2005,4mg030008,6,3130101
42488.33,113,113,29,376.00,38.646,0.232,None,0.13,None,2005,4mg030009,6,3136652
45609.31,100,100,55,456.09,37.6,0.302,None,0.111,None,2005,4mg030010,6,3137601
15709.84,47,47,9,334.25,28.681,-0.004,None,-0.113,None,2005,4mg030011,6,3140159
106470.29,264,264,105,403.30,36.985,0.306,None,0.234,None,2005,4mg030012,6,3140704
184731.02,374,374,40,493.93,42.989,0.21,None,-0.018,None,2005,4mg030013,6,3144805
187873.77,481,481,93,390.59,34.721,0.143,None,0.059,None,2005,4mg030014,6,3149309
286.66,1,1,1,286.66,20.0,None,None,None,None,2005,4mg030015,6,3153905
28339.18,69,69,37,410.71,36.565,0.462,None,0.255,None,2005,4mg030016,6,3154606
18418.65,39,39,13,472.27,38.744,2.765,None,1.786,None,2005,4mg030017,6,3154804
36229.75,89,89,33,407.08,35.146,0.398,None,0.171,None,2005,4mg030018,6,3156700
65681.69,164,165,67,398.07,35.412,0.403,None,0.18,None,2005,4mg030019,6,3157807
10510.88,27,27,10,389.29,36.259,0.264,None,0.08,None,2005,4mg030020,6,3162922
67176.08,170,170,11,395.15,33.688,0.098,None,0.03,None,2005,4mg030021,6,3162955
20763.28,54,54,11,384.51,33.556,-0.012,None,0.038,None,2005,4mg030022,6,3165537
25767.37,64,64,18,402.62,36.703,0.36,None,0.164,None,2005,4mg030023,6,3171204
15195.74,50,50,27,303.92,32.86,0.375,None,0.19,None,2005,4mg030100,6,3102407
41853.75,131,131,57,319.49,35.664,0.289,None,0.149,None,2005,4mg030101,6,3117504
1306.66,4,4,4,326.67,32.5,-0.21,None,-0.333,None,2005,4mg030102,6,3118106
3244.20,11,11,10,294.93,34.727,0.208,None,0.1,None,2005,4mg030103,6,3122603
2777.92,7,7,6,396.85,30.0,0.328,None,0.167,None,2005,4mg030104,6,3132800
7779.36,30,30,9,259.31,35.9,-0.438,None,-0.483,None,2005,4mg030105,6,3143708
1912.70,6,6,5,318.78,33.333,1.104,None,1.0,None,2005,4mg030106,6,3147501
7967.26,26,26,20,306.43,32.769,0.125,None,0.083,None,2005,4mg030107,6,3156007
16013.86,44,44,17,363.95,33.091,0.332,None,0.222,None,2005,4mg030108,6,3160207
1501.68,5,5,5,300.34,34.6,0.404,None,0.25,None,2005,4mg030109,6,3160504
1506.41,5,5,5,301.28,34.2,0.393,None,0.25,None,2005,4mg030110,6,3164803
5220.93,16,16,7,326.31,40.25,0.369,None,0.455,None,2005,4mg030111,6,3166501
80047.11,261,261,137,306.69,36.238,0.324,None,0.155,None,2005,4mg030112,6,3167103
24821.55,74,74,24,335.43,33.392,-0.071,None,-0.051,None,2005,4mg030200,6,3114907
8317.97,24,24,11,346.58,36.417,1.038,None,0.714,None,2005,4mg030201,6,3115409
30570.41,91,91,59,335.94,36.099,0.264,None,0.11,None,2005,4mg030202,6,3118007
122024.34,357,357,159,341.81,34.367,0.155,None,0.014,None,2005,4mg030203,6,3118304
28181.93,78,78,42,361.31,35.5,0.131,None,0.013,None,2005,4mg030204,6,3120409
10729.31,27,27,16,397.38,36.407,0.19,None,0.038,None,2005,4mg030205,6,3121407
88002.68,242,242,82,363.65,35.355,0.286,None,0.105,None,2005,4mg030206,6,3123908
10735.74,36,36,22,298.22,36.056,0.204,None,0.091,None,2005,4mg030207,6,3133907
34416.01,85,85,28,404.89,36.047,0.152,None,0.012,None,2005,4mg030208,6,3145901
17085.17,50,50,29,341.70,32.02,-0.028,None,-0.123,None,2005,4mg030209,6,3153806
13445.26,44,44,23,305.57,34.727,0.344,None,0.189,None,2005,4mg030210,6,3159100
16538.10,43,43,29,384.61,37.209,0.203,None,0.075,None,2005,4mg030211,6,3160900
104971.69,296,296,78,354.63,33.007,1.529,None,1.0,None,2005,4mg030300,6,3102308
41137.93,110,110,27,373.98,34.991,0.129,None,-0.06,None,2005,4mg030301,6,3105400
9644.56,27,27,7,357.21,32.556,-0.482,None,-0.534,None,2005,4mg030302,6,3106002
52682.88,153,153,61,344.33,35.582,0.172,None,0.027,None,2005,4mg030303,6,3107703
10613.15,26,26,12,408.20,34.385,0.736,None,0.625,None,2005,4mg030304,6,3115359
217896.40,687,687,33,317.17,32.705,-0.004,None,-0.103,None,2005,4mg030305,6,3121803
70702.29,204,204,110,346.58,36.814,0.288,None,0.127,None,2005,4mg030306,6,3125903
287353.55,807,808,342,355.64,35.058,0.313,None,0.192,None,2005,4mg030307,6,3131703
38009.71,114,114,36,333.42,31.684,-0.401,None,-0.482,None,2005,4mg030308,6,3136207
368952.49,764,764,78,482.92,34.864,-0.221,None,-0.361,None,2005,4mg030309,6,3144706
24881.43,70,70,26,355.45,37.657,0.19,None,0.045,None,2005,4mg030310,6,3136603
194909.50,523,523,64,372.68,35.946,0.377,None,0.132,None,2005,4mg030311,6,3155702
970299.78,1965,2002,99,484.67,33.902,1.242,None,0.508,None,2005,4mg030312,6,3157203
70994.71,202,202,113,351.46,36.55,0.166,None,0.0,None,2005,4mg030313,6,3158003
81931.84,240,240,126,341.38,37.638,0.133,None,0.008,None,2005,4mg030314,6,3161007
49646.63,133,133,62,373.28,34.15,0.276,None,0.039,None,2005,4mg030315,6,3161908
216993.64,546,546,40,397.42,36.701,-0.01,None,-0.223,None,2005,4mg030316,6,3163409
13886.48,38,38,17,365.43,36.974,0.059,None,-0.026,None,2005,4mg030317,6,3168309
21264.64,56,56,41,379.73,35.018,0.167,None,0.037,None,2005,4mg030400,6,3106408
22702.68,56,56,34,405.41,36.161,0.236,None,0.098,None,2005,4mg030401,6,3108107
10623.44,31,31,16,342.69,34.323,-0.174,None,-0.244,None,2005,4mg030402,6,3120607
33503.81,98,98,64,341.88,36.837,-0.195,None,-0.176,None,2005,4mg030403,6,3132206
47957.50,99,99,53,484.42,36.707,-0.002,None,-0.154,None,2005,4mg030404,6,3133709
11677.51,37,37,19,315.61,31.622,0.159,None,0.057,None,2005,4mg030405,6,3135407
14968.68,42,43,22,348.11,36.605,-0.269,None,-0.143,None,2005,4mg030406,6,3142304
4115.54,13,13,9,316.58,37.846,-0.142,None,-0.278,None,2005,4mg030407,6,3150406
13562.49,34,34,18,398.90,37.676,0.049,None,0.0,None,2005,4mg030408,6,3155306
2768.62,9,9,5,307.62,28.556,0.532,None,0.286,None,2005,4mg030500,6,3121704
89262.45,243,243,74,367.34,36.383,0.448,None,0.373,None,2005,4mg030501,6,3131901
60133.72,175,175,70,343.62,35.349,0.193,None,0.108,None,2005,4mg030502,6,3140001
130442.87,360,360,108,362.34,37.714,0.053,None,-0.065,None,2005,4mg030503,6,3146107
99412.81,229,229,87,434.12,34.485,0.13,None,0.032,None,2005,4mg030600,6,3126000
81906.50,175,176,52,465.38,34.011,0.236,None,0.115,None,2005,4mg030601,6,3145802
895833.08,1859,1859,316,481.89,34.415,0.069,None,-0.015,None,2005,4mg030602,6,3147105
412874.36,921,921,98,448.29,32.224,0.427,None,0.246,None,2005,4mg030603,6,3151404
171852.77,294,294,69,584.53,34.429,1.017,None,0.4,None,2005,4mg030604,6,3163102
26997.91,70,70,33,385.68,35.414,0.173,None,0.014,None,2005,4mg030700,6,3103207
49636.79,136,136,58,364.98,35.824,0.263,None,0.115,None,2005,4mg030701,6,3105004
11066.08,32,32,14,345.82,37.531,0.274,None,0.185,None,2005,4mg030702,6,3109600
50857.09,129,129,32,394.24,35.101,0.416,None,0.33,None,2005,4mg030703,6,3109907
65373.47,159,159,38,411.15,35.503,-0.041,None,-0.141,None,2005,4mg030704,6,3112505
46436.23,127,127,66,365.64,38.669,0.271,None,0.095,None,2005,4mg030705,6,3118908
40536.31,108,108,46,375.34,39.093,0.223,None,0.187,None,2005,4mg030706,6,3126406
64153.20,150,150,49,427.69,37.02,0.077,None,-0.051,None,2005,4mg030707,6,3127206
117000.64,267,267,74,438.21,35.258,-0.128,None,-0.28,None,2005,4mg030708,6,3131000
